,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq
25,SC20,RL,110.0,14230,2,None,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,3,PConc,4,3,0,1,0,1,0,1566,1566,GasA,5,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,4,7,8,1,4,Attchd,2007.0,RFn,3,890,3,3,2,0,56,0,0,0,0,0,No,No,0,Jul,2009,WD,Normal,12.454107814022272,3,2,0,1,1,2,4,2,2,1,1,1,2,1,2,40,9,12,4,4,2670,0,6,2,0,890,2,2,2.0,3166,1600,56,1,0,64,512,2.8284271247461903,10023556,31734578296,56.2672195865408,2560000,4096000000,40.0,2560000,4096000000,40.0,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,16,64,2.0,7128900,19034163000,51.67204273105525
26,SC20,RL,60.0,7200,2,None,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,234,3,486,180,900,GasA,3,Y,SBrkr,900,0,0,900,0,1,1,0,3,1,4,5,8,0,0,Detchd,2005.0,Unf,2,576,3,3,2,222,32,0,0,0,0,0,No,No,0,May,2010,WD,Normal,11.811554895830454,2,3,0,1,1,0,4,2,1,2,1,1,1,1,1,35,9,9,4,0,1728,0,6,1,0,576,0,2,1.5,1800,900,32,0,0,25,125,2.23606797749979,3240000,5832000000,42.42640687119285,810000,729000000,30.0,810000,729000000,30.0,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,16,64,2.0,2985984,5159780352,41.569219381653056
27,SC20,RL,98.0,11478,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,0,6,1218,1,0,486,1704,GasA,5,Y,SBrkr,1704,0,0,1704,1,0,2,0,3,1,4,7,8,1,4,Attchd,2008.0,RFn,3,772,3,3,2,0,50,0,0,0,0,0,No,No,0,May,2010,WD,Normal,12.631343648903034,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,40,9,12,4,4,2316,0,6,2,0,772,2,2,3.0,3408,1704,50,1,0,64,512,2.8284271247461903,11614464,39582093312,58.378078077305695,2903616,4947761664,41.27953488110059,2903616,4947761664,41.27953488110059,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,16,64,2.0,5363856,12422690496,48.12483766206386
28,SC20,RL,47.0,16321,2,None,3,Lvl,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,4,1277,1,0,207,1484,GasA,3,Y,SBrkr,1600,0,0,1600,1,0,1,0,2,1,3,6,8,2,4,Attchd,1957.0,RFn,1,319,3,3,2,288,258,0,0,0,0,0,No,No,0,Dec,2006,WD,Normal,12.242891437918386,2,2,0,1,1,2,4,1,1,2,1,1,1,1,1,30,9,9,3,8,957,0,4,1,0,319,4,1,2.0,3084,1600,258,0,0,25,125,2.23606797749979,9511056,29332096704,55.53377350765928,2560000,4096000000,40.0,2560000,4096000000,40.0,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,915849,876467493,30.93541659651604
29,SC30,RM,60.0,6324,2,None,3,Lvl,4,Inside,3,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,520,520,GasA,2,N,SBrkr,520,0,0,520,0,0,1,0,1,1,2,4,8,0,0,Detchd,1920.0,Unf,1,240,2,3,2,49,0,87,0,0,0,0,No,No,0,May,2008,WD,Normal,11.134603622683905,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,24,6,9,2,0,480,0,4,1,0,240,0,1,1.0,1040,520,87,0,0,16,64,2.0,1081600,1124864000,32.2490309931942,270400,140608000,22.80350850198276,270400,140608000,22.80350850198276,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,4,8,1.4142135623730951,230400,110592000,21.908902300206645
30,SC70,C (all),50.0,8500,2,2,4,Lvl,4,Inside,3,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,3,2,BrkTil,3,3,0,1,0,1,0,649,649,GasA,3,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,3,6,8,0,0,Detchd,1920.0,Unf,1,250,3,2,0,0,54,172,0,0,0,0,MnPrv,No,0,Jul,2008,WD,Normal,10.596659732783579,2,2,0,1,1,0,4,1,1,1,1,1,1,1,1,16,6,6,3,0,750,0,4,1,0,250,0,1,1.0,1966,1317,226,0,0,16,64,2.0,3865156,7598896696,44.339598554790726,1734489,2284322013,36.29049462324811,1734489,2284322013,36.29049462324811,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,1.0,1.0,1.0,9,27,1.7320508075688772,562500,421875000,27.386127875258307
31,SC20,RL,0.0,8544,2,None,3,Lvl,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,1,0,1,0,1228,1228,GasA,4,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,4,6,8,0,0,Attchd,1966.0,Unf,1,271,3,3,2,0,65,0,0,0,0,0,MnPrv,No,0,Jun,2008,WD,Normal,11.914054519303125,2,2,0,1,1,0,4,2,2,1,1,1,1,1,1,30,9,9,4,0,813,0,4,1,0,271,0,2,1.5,2456,1228,65,0,0,25,125,2.23606797749979,6031936,14814434816,49.558046773455466,1507984,1851804352,35.04283093587046,1507984,1851804352,35.04283093587046,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,2.25,3.375,1.224744871391589,16,64,2.0,660969,537367797,28.513154858766505
32,SC20,RL,85.0,11049,2,None,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,2,1,0,1,0,1234,1234,GasA,5,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,4,7,8,0,0,Attchd,2007.0,RFn,2,484,3,3,2,0,30,0,0,0,0,0,No,No,0,Jan,2008,WD,Normal,12.100161978566867,3,2,0,1,1,0,4,2,2,1,1,1,2,1,2,40,9,12,4,0,1452,0,6,2,0,484,0,2,2.0,2468,1234,30,0,0,64,512,2.8284271247461903,6091024,15032647232,49.678969393496885,1522756,1879080904,35.12833614050059,1522756,1879080904,35.12833614050059,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,2108304,3061257408,38.1051177665153
33,SC20,RL,70.0,10552,2,None,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,3,1018,1,0,380,1398,GasA,4,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,4,6,8,1,4,Attchd,1959.0,RFn,2,447,3,3,2,0,38,0,0,0,0,0,No,No,0,Apr,2010,WD,Normal,12.016732516077072,2,2,0,1,1,2,4,2,2,1,1,1,1,1,1,25,9,9,4,4,1341,0,4,1,0,447,2,2,2.0,3098,1700,38,0,0,25,125,2.23606797749979,9597604,29733377192,55.65968020030299,2890000,4913000000,41.23105625617661,2890000,4913000000,41.23105625617661,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,1798281,2411494821,36.61966684720111
34,SC120,RL,60.0,7313,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,5,3,PConc,5,3,0,6,1153,1,0,408,1561,GasA,5,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005.0,Fin,2,556,3,3,2,203,47,0,0,0,0,0,No,No,0,Aug,2007,WD,Normal,12.533579815765737,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,45,9,15,5,4,1668,0,6,2,0,556,2,2,3.0,3122,1561,47,1,0,81,729,3.0,9746884,30429771848,55.87486017879597,2436721,3803721481,39.50949253027682,2436721,3803721481,39.50949253027682,9,27,1.7320508075688772,25,125,2.23606797749979,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,25,125,2.23606797749979,2782224,4640749632,40.84115571332428
35,SC60,RL,108.0,13418,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,4,3,PConc,5,3,2,1,0,1,0,1117,1117,GasA,5,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,4,9,8,1,4,BuiltIn,2004.0,Fin,3,691,3,3,2,113,32,0,0,0,0,0,No,No,0,Sep,2006,WD,Normal,12.6410997921206,3,2,0,1,1,2,4,2,2,1,1,1,2,1,2,40,9,12,4,4,2073,0,6,2,0,691,2,2,3.5,3569,2452,32,1,0,64,512,2.8284271247461903,12737761,45461069009,59.74110812497538,6012304,14742169408,49.51767361255979,6012304,14742169408,49.51767361255979,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,12.25,42.875,1.8708286933869707,16,64,2.0,4297329,8908363017,45.53020975132884
36,SC20,RL,112.0,10859,2,None,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0,1,0,1097,1097,GasA,5,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,3,6,8,0,0,Attchd,1995.0,Unf,2,672,3,3,2,392,64,0,0,0,0,0,No,No,0,Jun,2009,WD,Normal,11.884495917930655,2,2,0,1,1,0,4,1,2,1,1,1,2,1,1,25,9,9,3,0,2016,0,4,1,0,672,0,1,1.5,2194,1097,64,0,0,25,125,2.23606797749979,4813636,10561117384,46.84015371452148,1203409,1320139673,33.12099032335839,1203409,1320139673,33.12099032335839,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,4064256,8193540096,44.8998886412873
37,SC20,RL,74.0,8532,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,3,3,CBlock,3,3,0,3,1213,1,0,84,1297,GasA,4,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,3,5,8,1,3,Attchd,1954.0,Fin,2,498,3,3,2,0,0,0,0,0,0,0,No,No,0,Oct,2009,WD,Normal,11.938199736300925,2,2,0,1,1,1,4,1,2,1,1,1,1,1,1,30,9,9,3,3,1494,0,4,1,0,498,1,1,1.5,2594,1297,0,1,0,25,125,2.23606797749979,6728836,17454600584,50.93132631298737,1682209,2181825073,36.013886210738214,1682209,2181825073,36.013886210738214,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,2.25,3.375,1.224744871391589,9,27,1.7320508075688772,2232036,3334661784,38.65229618017538
38,SC20,RL,68.0,7922,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,0,6,731,1,0,326,1057,GasA,3,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,4,5,8,0,0,Detchd,1953.0,Unf,1,246,3,3,2,0,52,0,0,0,0,0,No,No,0,Jan,2010,WD,Abnorml,11.599112335481124,2,3,0,1,1,0,4,2,1,2,1,1,1,2,1,35,9,12,4,0,738,0,6,2,0,246,0,2,2.0,2114,1057,52,0,0,25,125,2.23606797749979,4468996,9447457544,45.9782557302906,1117249,1180932193,32.51153641401772,1117249,1180932193,32.51153641401772,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,16,64,2.0,544644,401947272,27.16615541441225
39,SC90,RL,65.0,6040,2,None,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,3,3,PConc,0,0,0,0,0,0,0,0,0,GasA,3,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,2,6,8,0,0,No,,No,0,0,0,0,0,0,0,0,0,0,0,0,No,No,0,Jun,2008,WD,AdjLand,11.314486721293981,2,2,0,0,0,0,4,1,1,0,0,0,0,1,1,20,0,9,4,0,0,0,4,1,0,0,0,2,2.0,1152,1152,0,0,0,16,64,2.0,1327104,1528823808,33.94112549695428,1327104,1528823808,33.94112549695428,1327104,1528823808,33.94112549695428,4,8,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,0,0,0.0
40,SC20,RL,84.0,8658,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,0,3,643,1,0,445,1088,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,3,6,8,1,3,Attchd,1965.0,RFn,2,440,3,3,2,0,138,0,0,0,0,0,GdWo,No,0,Dec,2006,WD,Abnorml,11.982935344196433,2,2,0,1,1,1,4,1,2,1,1,1,1,1,1,30,9,9,3,3,1320,0,4,1,0,440,1,1,2.0,2412,1324,138,1,0,36,216,2.449489742783178,5817744,14032398528,49.1121166312347,1752976,2320940224,36.38681079732051,1752976,2320940224,36.38681079732051,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1742400,2299968000,36.3318042491699
41,SC20,RL,115.0,16905,2,None,4,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,3,4,967,1,0,383,1350,GasA,4,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,3,5,8,2,4,Attchd,1959.0,RFn,1,308,3,3,1,0,104,0,0,0,0,0,No,No,0,Jul,2007,WD,Normal,12.04355959836804,2,2,0,1,1,2,4,1,2,2,1,1,1,2,1,30,9,12,3,8,924,0,4,2,0,308,4,1,2.0,2678,1328,104,0,0,25,125,2.23606797749979,7171684,19205769752,51.749396131742444,1763584,2342039552,36.4417343165772,1763584,2342039552,36.4417343165772,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,853776,788889024,30.397368307141328
42,SC85,RL,0.0,9180,2,None,3,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,5,747,2,93,0,840,GasA,4,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,4,5,8,0,0,Attchd,1983.0,RFn,2,504,3,4,2,240,0,0,0,0,0,0,MnPrv,No,0,Dec,2007,WD,Normal,11.87757552297847,2,3,0,2,1,0,4,2,2,2,1,1,2,1,1,35,12,9,4,0,1512,0,6,1,0,504,0,2,2.0,1724,884,0,0,0,25,125,2.23606797749979,2972176,5124031424,41.52107898405339,781456,690807104,29.732137494637012,781456,690807104,29.732137494637012,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,16,64,2.0,2286144,3456649728,38.88444419044716
43,SC20,RL,0.0,9200,2,None,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,2,280,4,491,167,938,GasA,3,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,3,5,8,0,0,Detchd,1977.0,Unf,1,308,3,3,2,145,0,0,0,0,0,0,MnPrv,No,0,Jul,2008,WD,Normal,11.777218637129327,2,2,0,1,1,0,4,1,1,1,2,1,2,1,1,30,9,9,3,0,924,0,4,1,0,308,0,1,2.0,1876,938,0,0,0,25,125,2.23606797749979,3519376,6602349376,43.31281565541543,879844,825293672,30.62678566222711,879844,825293672,30.62678566222711,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,853776,788889024,30.397368307141328
44,SC20,RL,70.0,7945,2,None,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,5,179,4,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,RFn,1,300,3,3,2,0,0,0,0,0,0,0,No,No,0,May,2006,WD,Normal,11.856522261533737,2,2,0,1,1,0,4,1,2,2,2,1,1,1,1,30,9,9,3,0,900,0,4,1,0,300,0,1,2.0,2300,1150,0,0,0,25,125,2.23606797749979,5290000,12167000000,47.958315233127195,1322500,1520875000,33.91164991562634,1322500,1520875000,33.91164991562634,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,810000,729000000,30.0
45,SC120,RL,61.0,7658,2,None,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,5,3,PConc,5,3,0,6,456,1,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005.0,RFn,2,576,3,3,2,196,82,0,0,0,0,0,No,No,0,Feb,2010,WD,Normal,12.675766851909591,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,45,9,15,5,4,1728,0,6,2,0,576,2,2,3.0,3504,1752,82,1,0,81,729,3.0,12278016,43022168064,59.19459434779497,3069504,5377771008,41.8568990729127,3069504,5377771008,41.8568990729127,9,27,1.7320508075688772,25,125,2.23606797749979,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,25,125,2.23606797749979,2985984,5159780352,41.569219381653056
46,SC50,RL,48.0,12822,2,None,3,Lvl,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,0,6,1351,1,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,5,Attchd,2003.0,RFn,2,670,3,3,2,168,43,0,0,198,0,0,No,No,0,Aug,2009,WD,Abnorml,12.387089184491993,3,2,0,1,1,2,4,2,2,2,1,1,2,1,2,35,9,12,4,5,2010,0,6,2,0,670,2,2,2.5,3583,2149,241,0,0,49,343,2.6457513110645907,12837889,45998156287,59.85816569190874,4618201,9924513949,46.357307945997036,4618201,9924513949,46.357307945997036,9,27,1.7320508075688772,16,64,2.0,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,16,64,2.0,4040100,8120601000,44.83302354291979
47,SC20,FV,84.0,11096,2,None,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,24,1,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,0,Attchd,2006.0,RFn,3,826,3,3,2,0,146,0,0,0,0,0,No,No,0,Jul,2007,WD,Normal,12.428019481065613,3,2,0,1,1,0,4,2,2,2,1,1,2,1,2,40,9,12,4,0,2478,0,6,2,0,826,0,2,2.0,3312,1656,146,0,0,64,512,2.8284271247461903,10969344,36330467328,57.54997827975264,2742336,4541308416,40.69397989875161,2742336,4541308416,40.69397989875161,9,27,1.7320508075688772,16,64,2.0,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,16,64,2.0,6140484,15216119352,49.77951385861457
48,SC190,RM,33.0,4456,2,None,4,Lvl,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0,1,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,No,,No,0,0,0,0,0,0,0,102,0,0,0,0,No,No,0,Jun,2009,New,Partial,11.635151947212842,2,2,0,0,0,0,4,1,2,1,1,1,1,1,1,20,0,9,9,0,0,0,4,1,0,0,0,3,2.0,2188,1452,102,0,1,16,64,2.0,4787344,10474708672,46.776062254106,2108304,3061257408,38.1051177665153,2108304,3061257408,38.1051177665153,4,8,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,0,0,0.0
49,SC20,RL,66.0,7742,2,None,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,763,1,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,Attchd,1966.0,Unf,1,386,3,3,2,0,0,0,0,0,0,0,MnPrv,No,0,Jan,2007,WD,Normal,11.751950239425476,2,3,0,1,1,0,4,1,2,2,1,1,1,1,1,35,9,9,3,0,1158,0,6,1,0,386,0,1,2.0,1910,955,0,0,0,25,125,2.23606797749979,3648100,6967871000,43.70354676682432,912025,870983875,30.903074280724887,912025,870983875,30.903074280724887,4,8,1.4142135623730951,9,27,1.7320508075688772,1,1,1.0,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,1340964,1552836312,34.02939905434711
50,SC60,RL,0.0,13869,2,None,2,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,182,1,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,Attchd,1997.0,Fin,2,388,3,3,2,0,75,0,0,0,0,0,No,No,0,Jul,2007,WD,Normal,12.083910661257521,2,2,0,1,1,0,4,1,2,2,1,1,2,1,1,36,9,9,3,0,1164,0,4,1,0,388,0,1,2.5,2264,1470,75,0,0,36,216,2.449489742783178,5125696,11604575744,47.58150901348127,2160900,3176523000,38.34057902536163,2160900,3176523000,38.34057902536163,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,6.25,15.625,1.5811388300841898,9,27,1.7320508075688772,1354896,1577098944,34.11744421846396
51,SC50,RM,52.0,6240,2,None,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,0,1,0,1,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,Detchd,1985.0,Unf,2,528,3,3,2,112,0,0,0,0,0,0,MnPrv,Shed,400,Sep,2006,WD,Normal,11.648338835562747,2,2,0,1,1,2,4,1,1,1,1,1,1,1,1,36,9,9,3,4,1584,0,4,1,0,528,2,1,1.0,1992,816,0,0,0,36,216,2.449489742783178,3968064,7904383488,44.63182720884279,665856,543338496,28.5657137141714,1382976,1626379776,34.292856398964496,4,8,1.4142135623730951,9,27,1.7320508075688772,4,8,1.4142135623730951,1.0,1.0,1.0,9,27,1.7320508075688772,2509056,3974344704,39.7994974842648
52,SC90,RM,110.0,8472,1,None,2,Bnk,4,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,3,3,2,104,6,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,CarPort,1963.0,Unf,2,516,3,3,2,106,0,0,0,0,0,0,No,No,0,May,2010,WD,Normal,11.608244735642321,2,2,0,1,1,0,4,1,1,1,2,1,2,1,1,25,9,6,3,0,1548,0,4,1,0,516,0,1,2.0,1632,816,0,0,0,25,125,2.23606797749979,2663424,4346707968,40.39801975344831,665856,543338496,28.5657137141714,665856,543338496,28.5657137141714,4,8,1.4142135623730951,4,8,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,9,27,1.7320508075688772,2396304,3709478592,39.344631145812
